17180279,2017-12-07,21,SURT6000XLI,APC-Smart-UPS RT 6000VA 230V,B21738003049,1,23,GST/17-18/391,2017-12-07,2,2019-12-05
17180446,2018-02-21,51,SRC1KUXI,APC MAKE 1KVA UPS,9S1739A17596,1,23,GST/17-18/574,2018-02-20,2,2020-02-19
