17180465,2018-02-27,42, -  ,1 TB WD EXTERNAL HDD,WX91A7735AHP,1,28,18688,2018-02-26,2,2020-02-25
17180465,2018-02-27,42, -  ,1 TB WD EXTERNAL HDD,WX81A4704SDF,1,28,18688,2018-02-26,2,2020-02-25
17180465,2018-02-27,42, -  ,1 TB WD EXTERNAL HDD,WXC1A4JYR0V,1,28,18688,2018-02-26,2,2020-02-25
17180465,2018-02-27,42, -  ,1 TB WD EXTERNAL HDD,WXC1A7741877,1,28,18688,2018-02-26,2,2020-02-25
17180465,2018-02-27,42, -  ,1 TB WD EXTERNAL HDD,WXS1A67NNJZK,1,28,18688,2018-02-26,2,2020-02-25
17180465,2018-02-27,42, -  ,1 TB WD EXTERNAL HDD,WZ91A77JSLK4,1,28,18688,2018-02-26,2,2020-02-25
18190382,2018-10-30,17,F6V97AA,HP USB DVD RW,CNH749D797,1,28,12060,2018-10-27,1,2019-10-26
