18190675,2019-03-28,23,450-AEES,Dell HBA Card,2PHG9FCP007B20031A03,1,9,CCN1920/05/0959,2019-05-16,1,2020-05-14
18190675,2019-03-28,23,450-AEES,Dell HBA Card,2PHG9FCP007B2003GA03,1,9,CCN1920/05/0959,2019-05-16,1,2020-05-14
