CITIL/16-17/P417,2016-11-15,31,X6W75PA,HP 240G4 Laptop,5CG629643G,1,35,OP-OS/12502,2016-11-11,3,2019-11-10
CITIL/16-17/P417,2016-11-15,31,X6W75PA,HP 240G4 Laptop,5CG629643G,1,35,OP-OS/12502,2016-11-11,3,2019-11-10
CITIL/16-17/P-583,2017-02-07,36,3460,Dell Latitude Laptop,HFST4C2,1,35,OP-OS\16650,2017-02-06,3,2020-02-05
CITIL/16-17/P-583,2017-02-07,36,3460,Dell Latitude Laptop,FGST4C2,1,35,OP-OS\16650,2017-02-06,3,2020-02-05
CITIL/16-17/P-583,2017-02-07,36,3460,Dell Latitude Laptop,G1P23C2,1,35,OP-OS\16650,2017-02-06,3,2020-02-05
CITIL/16-17/P-583,2017-02-07,36,3460,Dell Latitude Laptop,HFST4C2,1,35,OP-OS\16650,2017-02-06,3,2020-02-05
CITIL/16-17/P-583,2017-02-07,36,3460,Dell Latitude Laptop,FGST4C2,1,35,OP-OS\16650,2017-02-06,3,2020-02-05
CITIL/16-17/P-583,2017-02-07,36,3460,Dell Latitude Laptop,G1P23C2,1,35,OP-OS\16650,2017-02-06,3,2020-02-05
