CITIL/16-17/P187,2017-03-21,16,M5T54A,HP Server DL180,SGH701T7E5,1,34,WAGHTI/1617112188,2017-03-14,3,2020-03-10
CITIL/16-17/P187,2017-03-21,16,781516-B21,600GB 12G SAS 10 6.5,2C5707E0HB,1,34,WAGHTI/1617112188,2017-03-14,3,2020-03-10
CITIL/16-17/P187,2017-03-21,16,781516-B21,600GB 12G SAS 10 6.5,2C5707E0HY2,1,34,WAGHTI/1617112188,2017-03-14,3,2020-03-10
CITIL/16-17/P187,2017-03-21,16,781516-B21,600GB 12G SAS 10 6.5,C5707E0I0,1,34,WAGHTI/1617112188,2017-03-14,3,2020-03-10
CITIL/16-17/P187,2017-03-21,16,836220-B21,16GB 2Rx4 PC4-2400T-R-kit,CNZ64905G0,1,34,WAGHTI/1617112188,2017-03-14,3,2020-03-10
CITIL/16-17/P187,2017-03-21,16,836220-B21,16GB 2Rx4 PC4-2400T-R-kit,CNZ64905HU,1,34,WAGHTI/1617112188,2017-03-14,3,2020-03-10
CITIL/16-17/P187,2017-03-21,16,836220-B21,16GB 2Rx4 PC4-2400T-R-kit,CNZ64905JA,1,34,WAGHTI/1617112188,2017-03-14,3,2020-03-10
CITIL/16-17/P187,2017-03-21,16,E5H958B,Lto5 Tape Drive with 5 Nos of Tape Cartridge,HUJ6507FLH,1,34,WAGHTI/1617112188,2017-03-14,3,2020-03-10
CITIL/16-17/P190,2017-03-23,23,860890-375,HP DL60 Gen9 Server,SGH710SX98,1,34,WAGTI/1617/112486,2017-03-22,3,2020-03-18
CITIL/16-17/P190,2017-03-23,23,860890-375,HP DL60 Gen9 Server,SGH710SX98,1,34,WAGTI/1617/112486,2017-03-22,3,2020-03-18
CITIL/17-18/P105,2017-06-16,26,70081827,HP Server DL380 Gen9 24SFF Server,SGH722Y1S6,1,34,WAGTI1718102510,2017-06-16,3,2020-06-14
18190358,2018-10-15,42,3RF06UT,HP EliteBook 840 G5 Notebook PC ,5CG8387NNC,1,34,WAGTI1819109582,2018-10-05,1,2019-10-04
18190358,2018-10-15,42,3RF06UT,HP EliteBook 840 G5 Notebook PC ,5CG8387NNJ,1,34,WAGTI1819109582,2018-10-05,1,2019-10-04
18190358,2018-10-15,42,3RF06UT,HP EliteBook 840 G5 Notebook PC ,5CG8387NNP,1,34,WAGTI1819109582,2018-10-05,1,2019-10-04
18190358,2018-10-15,42,3RF06UT,HP EliteBook 840 G5 Notebook PC ,5CG8387NNV,1,34,WAGTI1819109582,2018-10-05,1,2019-10-04
18190358,2018-10-15,42,3RF06UT,HP EliteBook 840 G5 Notebook PC ,5CG8387NNZ,1,34,WAGTI1819109582,2018-10-05,1,2019-10-04
18190358,2018-10-15,42,D9Y32AA,HP UltraSlim Docking Station,5CG830XWQ4,1,34,WAGTI1819109582,2018-10-05,1,2019-10-04
18190358,2018-10-15,42,D9Y32AA,HP UltraSlim Docking Station,5CG830XWQH,1,34,WAGTI1819109582,2018-10-05,1,2019-10-04
18190358,2018-10-15,42,D9Y32AA,HP UltraSlim Docking Station,5CG830XWQJ,1,34,WAGTI1819109582,2018-10-05,1,2019-10-04
18190358,2018-10-15,42,D9Y32AA,HP UltraSlim Docking Station,5CG830XWQK,1,34,WAGTI1819109582,2018-10-05,1,2019-10-04
18190358,2018-10-15,42,D9Y32AA,HP UltraSlim Docking Station,5CG830XWQM,1,34,WAGTI1819109582,2018-10-05,1,2019-10-04
