18190335,2018-10-03,49,DB55E,"SAMSUNG 55"" LFD",0A78HPCK700030,1,14,DTPL//18-19/2641,2018-09-26,1,2019-09-25
18190335,2018-10-03,49,DB55E,"SAMSUNG 55"" LFD",0A78HPCK700057,1,14,DTPL//18-19/2641,2018-09-26,1,2019-09-25
